2015,Царицыно,59414.1
2015,Черёмушки,141050.7
2015,Чертаново Северное,54890.2
2015,Чертаново Центральное,58993.3
2015,Чертаново Южное,75163.5
2015,Щукино,65366.7
2015,Южное Бутово,41952.1
2015,Южное Медведково,52748.5
2015,Южное Тушино,57359.7
2015,Южнопортовый,61749.3
2015,Якиманка,140793.3
2015,Ярославский,55880.2
2015,Ясенево,65437.0
2016,Академический,146422.6
2016,Алексеевский,71878.8
2016,Алтуфьевский,65867.9
2016,Арбат,120983.7
2016,Аэропорт,112452.1
2016,Бабушкинский,74533.6
2016,Басманный,87325.2
2016,Беговой,75654.6
2016,Бескудниковский,81669.6
2016,Бибирево,52898.4
2016,Бирюлёво Восточное,53639.4
2016,Бирюлёво Западное,75836.7
2016,Богородское,58679.0
2016,Братеево,45954.5
2016,Бутырский,77352.4
2016,Вешняки,54348.3
2016,Внуково,71584.6
2016,Войковский,113441.7
2016,Восточное Дегунино,74866.7
2016,Восточное Измайлово,63983.0
2016,Восточный,57095.7
2016,Выхино-Жулебино,74057.7
2016,Гагаринский,85499.2
2016,Головинский,68327.1
2016,Гольяново,56619.6
2016,городской округ Троицк,51225.2
2016,городской округ Щербинка,53134.6
2016,Даниловский,89098.0
2016,Дмитровский,58511.8
2016,Донской,105749.5
2016,Дорогомилово,76768.3
2016,Замоскворечье,101302.9
2016,Западное Дегунино,53431.0
2016,Зюзино,68150.4
2016,Зябликово,65507.9
2016,Ивановское,91508.4
2016,Измайлово,57326.3
2016,Капотня,88962.0
2016,Коньково,65830.6
2016,Коптево,77116.3
2016,Косино-Ухтомский,47519.6
2016,Котловка,93698.6
2016,Красносельский,108626.0
2016,Крылатское,138155.9
2016,Крюково,57176.9
2016,Кузьминки,59669.7
2016,Кунцево,68686.9
2016,Куркино,64011.2
2016,Левобережный,67539.3
2016,Лефортово,75347.0
2016,Лианозово,61636.2
2016,Ломоносовский,53954.1
2016,Лосиноостровский,53900.0
2016,Люблино,53417.9
2016,Марфино,56308.5
2016,Марьина Роща,104415.6
2016,Марьино,50893.3
2016,Матушкино,58503.8
2016,Метрогородок,59157.1
2016,Мещанский,100073.2
2016,Митино,74537.7
2016,Можайский,108242.9
2016,Молжаниновский,123860.8
2016,Москворечье-Сабурово,63115.9
2016,Нагатино-Садовники,63459.6
2016,Нагатинский Затон,48618.7
2016,Нагорный,68926.3
2016,Некрасовка,52418.1
2016,Нижегородский,69555.6
2016,Новогиреево,54962.6
2016,Новокосино,58259.5
2016,Ново-Переделкино,79883.0
2016,Обручевский,87816.8
2016,Орехово-Борисово Северное,64548.5
2016,Орехово-Борисово Южное,51901.8
2016,Останкинский,56589.9
2016,Отрадное,71435.0
2016,Очаково-Матвеевское,61641.5
2016,Перово,63607.0
2016,Печатники,69658.4
2016,Покровское-Стрешнево,64339.0
2016,поселение Внуковское,85579.8
2016,поселение Вороновское,46713.8
2016,поселение Воскресенское,35988.4
2016,поселение Десёновское,57297.8
2016,поселение Киевский,55108.2
2016,поселение Клёновское,27574.2
2016,поселение Кокошкино,80177.1
2016,поселение Краснопахорское,72868.2
2016,поселение Марушкинское,57152.8
2016,поселение Михайлово-Ярцевское,47022.5
2016,поселение Московский,88746.2
2016,"поселение ""Мосрентген""",49484.3
2016,поселение Новофёдоровское,48019.5
2016,поселение Первомайское,48443.0
2016,поселение Роговское,71706.0
2016,поселение Рязановское,90223.0
2016,поселение Сосенское,100100.6
2016,поселение Филимонковское,55533.6
2016,поселение Щаповское,44490.2
2016,Преображенское,57193.5
2016,Пресненский,123601.3
2016,Проспект Вернадского,117375.0
2016,Раменки,67718.5
2016,Ростокино,73226.2
2016,Рязанский,59406.1
2016,Савёлки,57174.3
2016,Савёловский,103879.0
2016,Свиблово,62239.6
2016,Северное Бутово,59537.2
2016,Северное Измайлово,71544.1
2016,Северное Медведково,51432.5
2016,Северное Тушино,61355.1
2016,Северный,55292.1
2016,Силино,69588.5
2016,Сокол,74446.2
2016,Соколиная Гора,77856.5
2016,Сокольники,89344.5
2016,Солнцево,74935.4
2016,Старое Крюково,66082.4
2016,Строгино,64879.7
2016,Таганский,93392.8
2016,Тверской,85195.3
2016,Текстильщики,73511.2
2016,Тёплый Стан,69912.8
2016,Тимирязевский,83127.1
2016,Тропарёво-Никулино,83858.1
2016,Филёвский Парк,66878.3
2016,Фили-Давыдково,76906.9
2016,Хамовники,97620.0
2016,Ховрино,47464.9
2016,Хорошёво-Мнёвники,73276.7
2016,Хорошёвский,92659.7
2016,Царицыно,63224.2
2016,Черёмушки,145252.1
2016,Чертаново Северное,76536.8
2016,Чертаново Центральное,56512.8
2016,Чертаново Южное,64202.2
2016,Щукино,72126.7
2016,Южное Бутово,58190.4
2016,Южное Медведково,55342.1
2016,Южное Тушино,62035.2
2016,Южнопортовый,73551.2
2016,Якиманка,148540.9
2016,Ярославский,61169.0
2016,Ясенево,59747.0
2017,Академический,172064.682211679
2017,Алексеевский,80886.9077351476
2017,Алтуфьевский,65083.4662554941
2017,Арбат,133191.308155934
2017,Аэропорт,112833.967428338
2017,Бабушкинский,66785.3223310985
2017,Басманный,89062.9260967873
2017,Беговой,84738.8850427806
2017,Бескудниковский,92441.8714499253
2017,Бибирево,56865.2697938223
2017,Бирюлёво Восточное,60471.8325519894
2017,Бирюлёво Западное,80961.4645567576
2017,Богородское,63475.990089891
2017,Братеево,56381.1506458023
2017,Бутырский,83555.7617084258
2017,Вешняки,63445.096513778
2017,Внуково,72399.5872258985
2017,Войковский,115396.454728165
2017,Восточное Дегунино,82479.0497806794
2017,Восточное Измайлово,69320.9307162847
2017,Восточный,60954.2112482853
2017,Выхино-Жулебино,78943.1340722281
2017,Гагаринский,90863.8355858179
2017,Головинский,72322.5053730427
2017,Гольяново,65984.5113794565
2017,городской округ Троицк,59406.0
2017,городской округ Щербинка,62501.7
2017,Даниловский,99175.0197041814
2017,Дмитровский,75984.1400353492
2017,Донской,104715.338137767
2017,Дорогомилово,87028.2593270137
2017,Замоскворечье,105825.469666739
2017,Западное Дегунино,53120.0
2017,Зюзино,68328.4463555361
2017,Зябликово,72571.8706777317
2017,Ивановское,60339.2764522822
2017,Измайлово,65288.3938599775
2017,Капотня,87482.0802607673
2017,Коньково,66751.7215272961
2017,Коптево,80913.1978163663
2017,Косино-Ухтомский,64894.9755248047
2017,Котловка,95705.7886701064
2017,Красносельский,133120.1
2017,Крылатское,176535.810431364
2017,Крюково,76711.5
2017,Кузьминки,65116.0657616361
2017,Кунцево,73257.1763344149
2017,Куркино,57957.5123152709
2017,Левобережный,68769.7058942596
2017,Лефортово,79220.7812423992
2017,Лианозово,65711.8200408998
2017,Ломоносовский,70994.9495976856
2017,Лосиноостровский,57582.2079022206
2017,Люблино,58599.6756197878
2017,Марфино,68247.3496055227
2017,Марьина Роща,103719.572279564
2017,Марьино,55451.6058640322
2017,Матушкино,68131.6
2017,Метрогородок,73564.9
2017,Мещанский,104198.844540224
2017,Митино,64224.2768247561
2017,Можайский,109173.897297108
2017,Молжаниновский,156343.935252672
2017,Москворечье-Сабурово,70149.2653520817
2017,Нагатино-Садовники,78705.7875894988
2017,Нагатинский Затон,49673.435946117
2017,Нагорный,84266.455399061
2017,Некрасовка,67622.970573313
2017,Нижегородский,50059.3441830148
2017,Новогиреево,65811.6
2017,Новокосино,58936.6
2017,Ново-Переделкино,88980.959831336
2017,Обручевский,95579.8854549749
2017,Орехово-Борисово Северное,63883.2282755516
2017,Орехово-Борисово Южное,59554.4470915227
2017,Останкинский,57763.9618043836
2017,Отрадное,69602.2647267023
2017,Очаково-Матвеевское,64435.172264656
